state_name,state_fips_code,county_fips_code,county_name,population_1950,residence_telephones_1945,population_under5_1950,population_over65_1950,births,black_pop
SOUTH CAROLINA,45,001,ABBEVILLE,22456,565,2765,1624,474,7523
SOUTH CAROLINA,45,003,AIKEN,53137,1638,6673,3306,1958,19342
SOUTH CAROLINA,45,005,ALLENDALE,11773,277,1597,804,228,8512
SOUTH CAROLINA,45,007,ANDERSON,90664,2773,10601,5139,2230,19311
SOUTH CAROLINA,45,009,BAMBERG,17533,386,2283,1081,428,10134
SOUTH CAROLINA,45,011,BARNWELL,17266,328,2314,1258,430,10653
SOUTH CAROLINA,45,013,BEAUFORT,26993,553,3619,1554,788,15521
SOUTH CAROLINA,45,015,BERKELEY,30251,67,4713,1477,796,19119
SOUTH CAROLINA,45,017,CALHOUN,14753,217,2070,981,290,10445
SOUTH CAROLINA,45,019,CHARLESTON,164856,10225,21904,7621,6806,68415
SOUTH CAROLINA,45,021,CHEROKEE,34992,1079,4471,2034,760,7733
SOUTH CAROLINA,45,023,CHESTER,32597,1371,4081,2142,754,13756
SOUTH CAROLINA,45,025,CHESTERFIELD,36236,535,5253,1911,858,14132
SOUTH CAROLINA,45,027,CLARENDON,32215,325,5206,1550,738,22840
SOUTH CAROLINA,45,029,COLLETON,28242,476,3803,1704,742,15053
SOUTH CAROLINA,45,031,DARLINGTON,50016,1218,7197,2456,1376,23207
SOUTH CAROLINA,45,033,DILLON,30930,608,4727,1486,902,14939
SOUTH CAROLINA,45,035,DORCHESTER,22601,568,3039,1275,628,12476
SOUTH CAROLINA,45,037,EDGEFIELD,16591,372,2309,1205,470,9938
SOUTH CAROLINA,45,039,FAIRFIELD,21780,302,2980,1466,502,12916
SOUTH CAROLINA,45,041,FLORENCE,79710,2563,11318,3676,2098,35790
SOUTH CAROLINA,45,043,GEORGETOWN,31762,534,4996,1488,946,16866
SOUTH CAROLINA,45,045,GREENVILLE,168152,8645,19961,8629,5320,31444
SOUTH CAROLINA,45,047,GREENWOOD,41628,1684,4670,2473,982,12572
SOUTH CAROLINA,45,049,HAMPTON,18027,136,2539,1138,414,10077
SOUTH CAROLINA,45,051,HORRY,59820,694,8942,2247,1882,16092
SOUTH CAROLINA,45,053,JASPER,10995,134,1469,654,254,7169
SOUTH CAROLINA,45,055,KERSHAW,32287,732,4394,2003,736,15756
SOUTH CAROLINA,45,057,LANCASTER,37071,535,5142,1815,918,10714
SOUTH CAROLINA,45,059,LAURENS,46974,1033,5556,2937,864,14609
SOUTH CAROLINA,45,061,LEE,23173,285,3603,1177,604,15503
SOUTH CAROLINA,45,063,LEXINGTON,44279,998,5626,2786,1516,9476
SOUTH CAROLINA,45,065,MC CORMICK,9577,88,1294,745,184,5995
SOUTH CAROLINA,45,067,MARION,33110,884,4809,1538,788,18542
SOUTH CAROLINA,45,069,MARLBORO,31766,822,4622,1710,846,16741
SOUTH CAROLINA,45,071,NEWBERRY,31771,1132,3596,2449,590,11819
SOUTH CAROLINA,45,073,OCONEE,39050,838,4660,2245,922,4764
SOUTH CAROLINA,45,075,ORANGEBURG,68726,1527,9683,3724,1824,43435
SOUTH CAROLINA,45,077,PICKENS,40058,687,4861,2355,1140,4486
SOUTH CAROLINA,45,079,RICHLAND,142565,11524,16848,7849,4794,50468
SOUTH CAROLINA,45,081,SALUDA,15924,188,1967,1271,322,6784
SOUTH CAROLINA,45,083,SPARTANBURG,150349,5789,18530,7878,3550,33678
SOUTH CAROLINA,45,085,SUMTER,57634,2236,8376,2771,2362,33024
SOUTH CAROLINA,45,087,UNION,31334,747,3942,1924,762,10058
SOUTH CAROLINA,45,089,WILLIAMSBURG,43807,382,7120,1786,1086,29614
SOUTH CAROLINA,45,091,YORK,71596,2348,9474,3663,1950,22195
SOUTH DAKOTA,46,001,ARMSTRONG,0,0,6,4,0,0
SOUTH DAKOTA,46,003,AURORA,5020,846,553,432,114,20
SOUTH DAKOTA,46,005,BEADLE,21082,2940,2476,1755,524,84
SOUTH DAKOTA,46,007,BENNETT,3396,4,460,215,92,931
SOUTH DAKOTA,46,009,BON HOMME,9440,1619,957,1032,190,66
SOUTH DAKOTA,46,011,BROOKINGS,17851,2589,1972,1495,490,18
SOUTH DAKOTA,46,013,BROWN,32617,4481,3804,2500,882,65
SOUTH DAKOTA,46,015,BRULE,6076,652,706,578,188,6
SOUTH DAKOTA,46,017,BUFFALO,1615,90,213,92,60,761
SOUTH DAKOTA,46,019,BUTTE,8161,645,905,704,204,82
SOUTH DAKOTA,46,021,CAMPBELL,4046,130,494,206,68,0
SOUTH DAKOTA,46,023,CHARLES MIX,15558,1076,2023,1036,318,1431
SOUTH DAKOTA,46,025,CLARK,8369,854,926,707,126,0
SOUTH DAKOTA,46,027,CLAY,10993,1257,1183,1005,244,11
SOUTH DAKOTA,46,029,CODINGTON,18944,2338,2421,1628,456,38
SOUTH DAKOTA,46,031,CORSON,6168,77,851,351,178,1585
SOUTH DAKOTA,46,033,CUSTER,5517,471,584,497,106,72
SOUTH DAKOTA,46,035,DAVISON,16522,2307,1900,1643,376,33
SOUTH DAKOTA,46,037,DAY,12294,1282,1380,1053,196,197
SOUTH DAKOTA,46,039,DEUEL,7689,497,877,701,152,8
SOUTH DAKOTA,46,041,DEWEY,4968,176,681,324,220,1813
SOUTH DAKOTA,46,043,DOUGLAS,5636,1101,673,442,102,6
SOUTH DAKOTA,46,045,EDMUNDS,7275,503,859,452,126,0
SOUTH DAKOTA,46,047,FALL RIVER,10439,872,1131,1014,222,407
SOUTH DAKOTA,46,049,FAULK,4752,720,548,381,108,0
SOUTH DAKOTA,46,051,GRANT,10233,893,1238,914,250,10
SOUTH DAKOTA,46,053,GREGORY,8556,1000,1004,849,168,197
SOUTH DAKOTA,46,055,HAAKON,3167,278,387,343,94,6
SOUTH DAKOTA,46,057,HAMLIN,7058,727,740,724,118,0
SOUTH DAKOTA,46,059,HAND,7149,589,875,504,174,0
SOUTH DAKOTA,46,061,HANSON,4896,613,614,382,96,5
SOUTH DAKOTA,46,063,HARDING,2289,102,255,234,72,0
SOUTH DAKOTA,46,065,HUGHES,8111,957,963,639,378,641
SOUTH DAKOTA,46,067,HUTCHINSON,11423,1583,1239,960,232,0
SOUTH DAKOTA,46,069,HYDE,2811,293,339,266,60,53
SOUTH DAKOTA,46,071,JACKSON,1768,132,209,175,50,48
SOUTH DAKOTA,46,073,JERAULD,4476,630,492,456,98,0
SOUTH DAKOTA,46,075,JONES,2281,120,288,194,48,39
SOUTH DAKOTA,46,077,KINGSBURY,9962,1329,1126,966,196,0
SOUTH DAKOTA,46,079,LAKE,11792,1776,1277,1128,244,0
SOUTH DAKOTA,46,081,LAWRENCE,16648,2022,2062,1401,394,50
SOUTH DAKOTA,46,083,LINCOLN,12767,1564,1384,1405,270,13
SOUTH DAKOTA,46,085,LYMAN,4572,381,573,446,132,407
SOUTH DAKOTA,46,087,MC COOK,8828,1289,1061,817,174,0
SOUTH DAKOTA,46,089,MC PHERSON,7071,671,804,418,130,0
SOUTH DAKOTA,46,091,MARSHALL,7835,536,934,647,132,266
SOUTH DAKOTA,46,093,MEADE,11516,551,1168,977,274,115
SOUTH DAKOTA,46,095,MELLETTE,3046,22,392,291,90,1008
SOUTH DAKOTA,46,097,MINER,6268,664,758,544,102,0
SOUTH DAKOTA,46,099,MINNEHAHA,70910,11808,8315,5538,2434,425
SOUTH DAKOTA,46,101,MOODY,9252,1081,1040,848,154,722
SOUTH DAKOTA,46,103,PENNINGTON,34053,3313,4526,2307,2168,1090
SOUTH DAKOTA,46,105,PERKINS,6776,562,911,570,138,7
SOUTH DAKOTA,46,107,POTTER,4688,482,585,369,150,14
SOUTH DAKOTA,46,109,ROBERTS,14929,1252,1779,1291,336,1359
SOUTH DAKOTA,46,111,SANBORN,5142,856,587,526,100,0
SOUTH DAKOTA,46,113,SHANNON,5669,1,827,327,302,4779
SOUTH DAKOTA,46,115,SPINK,12204,1442,1313,1108,238,24
SOUTH DAKOTA,46,117,STANLEY,2055,105,264,200,140,80
SOUTH DAKOTA,46,119,SULLY,2713,176,325,158,90,19
SOUTH DAKOTA,46,121,TODD,4758,3,672,255,176,2669
SOUTH DAKOTA,46,123,TRIPP,9139,856,1121,797,232,439
SOUTH DAKOTA,46,125,TURNER,12100,1680,1292,1265,212,0
SOUTH DAKOTA,46,127,UNION,10792,2276,1296,1095,222,11
SOUTH DAKOTA,46,129,WALWORTH,7648,664,853,545,246,54
SOUTH DAKOTA,46,131,WASHABAUGH,1551,0,214,84,58,910
SOUTH DAKOTA,46,133,WASHINGTON,0,0,0,0,0,0
SOUTH DAKOTA,46,135,YANKTON,16804,1467,1651,1910,414,202
SOUTH DAKOTA,46,137,ZIEBACH,2606,39,377,176,92,915
TENNESSEE,47,001,ANDERSON,59407,836,8350,2029,1466,1842
TENNESSEE,47,003,BEDFORD,23627,1847,2546,2167,448,2977
TENNESSEE,47,005,BENTON,11495,283,1252,1111,180,287
TENNESSEE,47,007,BLEDSOE,8561,118,1148,614,170,454
TENNESSEE,47,009,BLOUNT,54691,2751,6790,2940,1158,2844
TENNESSEE,47,011,BRADLEY,32338,1895,3925,2084,938,1779
TENNESSEE,47,013,CAMPBELL,34369,743,4627,2020,582,412
TENNESSEE,47,015,CANNON,9174,475,956,838,182,284
TENNESSEE,47,017,CARROLL,26553,1697,2673,2527,408,3505
TENNESSEE,47,019,CARTER,42432,1747,5285,2300,726,424
TENNESSEE,47,021,CHEATHAM,9167,179,1001,810,170,733
TENNESSEE,47,023,CHESTER,11149,515,1282,925,180,1438
TENNESSEE,47,025,CLAIBORNE,24788,276,3071,1583,360,347
TENNESSEE,47,027,CLAY,8701,75,1113,592,134,244
TENNESSEE,47,029,COCKE,22991,443,2874,1472,546,644
TENNESSEE,47,031,COFFEE,23049,1405,2613,1780,630,1014
TENNESSEE,47,033,CROCKETT,16624,824,1922,1464,318,3607
TENNESSEE,47,035,CUMBERLAND,18877,264,2507,1232,444,19
TENNESSEE,47,037,DAVIDSON,321758,38134,33176,23227,9742,64352
TENNESSEE,47,039,DECATUR,9442,376,1077,799,144,567
TENNESSEE,47,041,DE KALB,11680,577,1234,1056,188,304
TENNESSEE,47,043,DICKSON,18805,1137,2082,1789,400,1448
TENNESSEE,47,045,DYER,33473,1732,3842,2670,638,4619
TENNESSEE,47,047,FAYETTE,27535,322,4032,1953,704,19440
TENNESSEE,47,049,FENTRESS,14917,69,2212,835,358,0
TENNESSEE,47,051,FRANKLIN,25431,1388,3069,1998,550,2365
TENNESSEE,47,053,GIBSON,48132,3980,5148,4335,926,10108
TENNESSEE,47,055,GILES,26961,1194,2903,2516,372,5662
TENNESSEE,47,057,GRAINGER,13086,143,1472,1031,292,209
TENNESSEE,47,059,GREENE,41048,1160,4735,2742,842,1149
TENNESSEE,47,061,GRUNDY,12558,167,1679,875,250,38
TENNESSEE,47,063,HAMBLEN,23976,1111,2808,1662,704,1846
TENNESSEE,47,065,HAMILTON,208255,23974,23226,13117,5688,42484
TENNESSEE,47,067,HANCOCK,9116,0,1162,632,172,109
TENNESSEE,47,069,HARDEMAN,23311,527,2794,2138,522,8718
TENNESSEE,47,071,HARDIN,16908,284,2052,1381,348,1234
TENNESSEE,47,073,HAWKINS,30494,650,3600,2218,680,1067
TENNESSEE,47,075,HAYWOOD,26212,718,3658,1873,680,16225
TENNESSEE,47,077,HENDERSON,17173,805,1966,1466,330,1700
TENNESSEE,47,079,HENRY,23828,1951,2409,2492,372,3670
TENNESSEE,47,081,HICKMAN,13353,340,1521,1030,244,801
TENNESSEE,47,083,HOUSTON,5318,94,557,554,76,362
TENNESSEE,47,085,HUMPHREYS,11030,390,1202,998,252,585
TENNESSEE,47,087,JACKSON,12348,331,1449,950,148,111
TENNESSEE,47,089,JEFFERSON,19667,689,2029,1458,422,983
TENNESSEE,47,091,JOHNSON,12278,274,1493,996,204,172
TENNESSEE,47,093,KNOX,223007,19738,24166,14257,5682,21409
TENNESSEE,47,095,LAKE,11655,350,1623,632,258,2587
TENNESSEE,47,097,LAUDERDALE,25047,790,2957,1926,520,8716
TENNESSEE,47,099,LAWRENCE,28818,612,3497,2034,694,576
TENNESSEE,47,101,LEWIS,6078,93,720,481,120,146
TENNESSEE,47,103,LINCOLN,25624,1519,2855,2121,554,3639
TENNESSEE,47,105,LOUDON,23182,951,2714,1452,486,533
TENNESSEE,47,107,MC MINN,32024,1531,3691,2321,730,1569
TENNESSEE,47,109,MC NAIRY,20390,585,2417,1703,336,1305
TENNESSEE,47,111,MACON,13599,715,1564,1196,186,190
TENNESSEE,47,113,MADISON,60128,5137,6666,4820,1448,19962
TENNESSEE,47,115,MARION,20520,853,2696,1338,522,1375
TENNESSEE,47,117,MARSHALL,17768,1250,1869,1741,318,2097
TENNESSEE,47,119,MAURY,40368,3166,4384,3365,946,8598
TENNESSEE,47,121,MEIGS,6080,38,826,416,102,292
TENNESSEE,47,123,MONROE,24513,610,3253,1694,530,809
TENNESSEE,47,125,MONTGOMERY,44186,1850,4877,2768,1046,9809
TENNESSEE,47,127,MOORE,3948,142,420,350,54,324
TENNESSEE,47,129,MORGAN,15727,201,2090,943,296,346
TENNESSEE,47,131,OBION,29056,2599,2881,2868,440,3254
TENNESSEE,47,133,OVERTON,17566,81,2195,1386,284,88
TENNESSEE,47,135,PERRY,6462,108,772,458,78,207
TENNESSEE,47,137,PICKETT,5093,0,661,335,94,0
TENNESSEE,47,139,POLK,14074,451,1848,882,260,84
TENNESSEE,47,141,PUTNAM,29869,1013,3469,2180,562,568
TENNESSEE,47,143,RHEA,16041,710,1930,1284,356,706
TENNESSEE,47,145,ROANE,31665,1584,3969,2053,864,1520
TENNESSEE,47,147,ROBERTSON,27024,1506,3007,2509,622,4837
TENNESSEE,47,149,RUTHERFORD,40696,2899,4653,3218,1532,6674
TENNESSEE,47,151,SCOTT,17362,192,2544,1042,354,17
TENNESSEE,47,153,SEQUATCHIE,5685,148,786,377,138,6
TENNESSEE,47,155,SEVIER,23375,370,2700,1462,530,210
TENNESSEE,47,157,SHELBY,482393,53931,55537,31356,16658,180415
TENNESSEE,47,159,SMITH,14098,1157,1437,1328,224,719
TENNESSEE,47,161,STEWART,9175,237,970,817,170,275
TENNESSEE,47,163,SULLIVAN,95063,9697,11607,4682,2398,2282
TENNESSEE,47,165,SUMNER,33533,1571,3688,2980,762,3957
TENNESSEE,47,167,TIPTON,29782,674,3978,2030,802,10870
TENNESSEE,47,169,TROUSDALE,5520,395,592,503,100,988
TENNESSEE,47,171,UNICOI,15886,957,1942,934,330,16
TENNESSEE,47,173,UNION,8670,48,1063,658,156,0
TENNESSEE,47,175,VAN BUREN,3985,0,588,264,108,24
TENNESSEE,47,177,WARREN,22271,800,2523,1988,526,1247
TENNESSEE,47,179,WASHINGTON,59971,3924,6586,4133,1484,2879
TENNESSEE,47,181,WAYNE,13864,172,1865,953,216,277
TENNESSEE,47,183,WEAKLEY,27962,3029,2667,3235,364,2041
TENNESSEE,47,185,WHITE,16204,392,1957,1397,330,502
TENNESSEE,47,187,WILLIAMSON,24307,1524,2770,2221,614,5129
TENNESSEE,47,189,WILSON,26318,1973,2810,2514,564,4053
TEXAS,48,001,ANDERSON,31875,2278,3281,2960,542,9881
TEXAS,48,003,ANDREWS,5002,61,672,92,372,40
TEXAS,48,005,ANGELINA,36032,1892,4008,2606,934,5945
TEXAS,48,007,ARANSAS,4252,186,477,362,144,106
TEXAS,48,009,ARCHER,6816,355,771,471,138,20
TEXAS,48,011,ARMSTRONG,2215,242,183,223,22,11
TEXAS,48,013,ATASCOSA,20048,530,2815,1280,462,241
TEXAS,48,015,AUSTIN,14663,1323,1360,1681,210,3021
TEXAS,48,017,BAILEY,7592,109,897,315,274,243
TEXAS,48,019,BANDERA,4410,566,425,500,52,18
TEXAS,48,021,BASTROP,19622,1010,2230,2145,348,6201
TEXAS,48,023,BAYLOR,6875,399,684,601,110,110
TEXAS,48,025,BEE,18174,959,2466,1200,732,473
TEXAS,48,027,BELL,73824,3735,8132,4788,2770,8859
TEXAS,48,029,BEXAR,500460,46253,62487,30150,19674,33531
TEXAS,48,031,BLANCO,3780,351,340,458,60,106
TEXAS,48,033,BORDEN,1106,0,138,48,14,25
TEXAS,48,035,BOSQUE,11836,942,964,1520,146,379
TEXAS,48,037,BOWIE,61966,3365,7099,4373,1180,15244
TEXAS,48,039,BRAZORIA,46549,2898,5561,2236,1774,6843
TEXAS,48,041,BRAZOS,38390,2094,4577,2151,1186,9214
TEXAS,48,043,BREWSTER,7309,429,884,408,176,37
TEXAS,48,045,BRISCOE,3528,173,402,252,78,99
TEXAS,48,047,BROOKS,9195,135,1425,380,254,37
TEXAS,48,049,BROWN,28607,2559,2698,2954,474,915
TEXAS,48,051,BURLESON,13000,510,1367,1429,188,4199
TEXAS,48,053,BURNET,10356,1364,1089,1009,186,217
TEXAS,48,055,CALDWELL,19350,1470,2280,1819,396,3077
TEXAS,48,057,CALHOUN,9222,260,1163,505,514,710
TEXAS,48,059,CALLAHAN,9087,407,773,1141,128,9
TEXAS,48,061,CAMERON,125170,3983,19388,5604,5596,1001
TEXAS,48,063,CAMP,8740,351,952,920,184,3479
TEXAS,48,065,CARSON,6852,347,803,375,186,14
TEXAS,48,067,CASS,26732,785,2999,2407,438,8661
TEXAS,48,069,CASTRO,5417,161,725,240,246,65
TEXAS,48,071,CHAMBERS,7871,196,936,447,202,1551
TEXAS,48,073,CHEROKEE,38694,1719,3810,3555,538,10641
TEXAS,48,075,CHILDRESS,12123,1120,1325,982,156,836
TEXAS,48,077,CLAY,9896,819,983,1087,118,89
TEXAS,48,079,COCHRAN,5928,48,727,220,176,166
TEXAS,48,081,COKE,4045,366,457,353,74,4
TEXAS,48,083,COLEMAN,15503,1359,1463,1704,198,403
TEXAS,48,085,COLLIN,41692,2444,4346,4224,934,3836
TEXAS,48,087,COLLINGSWORTH,9139,470,1028,721,106,676
TEXAS,48,089,COLORADO,17576,998,1870,1802,378,4429
TEXAS,48,091,COMAL,16357,1248,2022,1377,386,278
TEXAS,48,093,COMANCHE,15516,952,1340,1997,156,16
TEXAS,48,095,CONCHO,5078,508,593,384,56,10
TEXAS,48,097,COOKE,22146,1876,2288,2165,484,974
TEXAS,48,099,CORYELL,16284,1482,1699,1705,450,423
TEXAS,48,101,COTTLE,6099,308,758,373,112,390
TEXAS,48,103,CRANE,3965,89,560,67,86,103
TEXAS,48,105,CROCKETT,3981,377,541,159,116,107
TEXAS,48,107,CROSBY,9582,346,1116,648,320,834
TEXAS,48,109,CULBERSON,1825,63,264,68,74,5
TEXAS,48,111,DALLAM,7640,822,843,513,124,38
TEXAS,48,113,DALLAS,614799,73249,67966,36146,25120,83613
TEXAS,48,115,DAWSON,19113,555,2474,889,558,1089
TEXAS,48,117,DEAF SMITH,9111,518,1137,482,474,9
TEXAS,48,119,DELTA,8964,579,900,939,58,932
TEXAS,48,121,DENTON,41365,3099,3563,3392,962,2358
TEXAS,48,123,DE WITT,22973,2149,2503,2322,434,3216
TEXAS,48,125,DICKENS,7177,346,826,546,102,395
TEXAS,48,127,DIMMIT,10654,296,1618,553,322,64
TEXAS,48,129,DONLEY,6216,701,563,641,84,255
TEXAS,48,131,DUVAL,15643,295,2241,713,378,31
TEXAS,48,133,EASTLAND,23942,1549,2197,2916,284,335
TEXAS,48,135,ECTOR,42102,1284,5699,797,2572,1600
TEXAS,48,137,EDWARDS,2908,222,351,184,56,12
TEXAS,48,139,ELLIS,45645,3033,4736,4421,908,10864
TEXAS,48,141,EL PASO,194968,12706,26466,9032,13098,4679
TEXAS,48,143,ERATH,18434,1125,1514,2342,226,166
TEXAS,48,145,FALLS,26724,1289,2726,2793,396,8605
TEXAS,48,147,FANNIN,31253,1746,2903,3675,338,3313
TEXAS,48,149,FAYETTE,24176,1528,2056,2922,302,3941
TEXAS,48,151,FISHER,11023,345,1310,757,158,562
TEXAS,48,153,FLOYD,10535,597,1145,814,350,390
TEXAS,48,155,FOARD,4216,274,444,395,54,434
TEXAS,48,157,FORT BEND,31056,1093,3622,1873,962,7516
TEXAS,48,159,FRANKLIN,6257,167,592,685,70,425
TEXAS,48,161,FREESTONE,15696,823,1684,1908,184,6325
TEXAS,48,163,FRIO,10357,284,1568,672,308,104
TEXAS,48,165,GAINES,8909,311,1099,377,338,116
TEXAS,48,167,GALVESTON,113066,12674,13396,5968,3426,23857
TEXAS,48,169,GARZA,6281,273,758,415,196,245
TEXAS,48,171,GILLESPIE,10520,1533,1000,1205,172,11
TEXAS,48,173,GLASSCOCK,1089,124,131,56,16,11
TEXAS,48,175,GOLIAD,6219,228,717,527,102,641
TEXAS,48,177,GONZALES,21164,1171,2503,2014,346,3937
TEXAS,48,179,GRAY,24728,2441,2697,1163,748,668
TEXAS,48,181,GRAYSON,70467,6735,7068,7152,1618,6201
TEXAS,48,183,GREGG,61258,4186,6900,3261,1584,15008
TEXAS,48,185,GRIMES,15135,660,1532,1746,308,6115
TEXAS,48,187,GUADALUPE,25392,1744,3179,2048,678,3631
TEXAS,48,189,HALE,28211,1464,3384,1723,1142,1072
TEXAS,48,191,HALL,10930,664,1261,830,138,984
TEXAS,48,193,HAMILTON,10660,1028,856,1397,86,11
TEXAS,48,195,HANSFORD,4202,225,527,209,138,4
TEXAS,48,197,HARDEMAN,10212,898,1079,963,158,817
TEXAS,48,199,HARDIN,19535,712,2351,1422,520,3087
TEXAS,48,201,HARRIS,806701,6428,93541,37918,33360,150853
TEXAS,48,203,HARRISON,47745,2783,5646,3710,880,24732
TEXAS,48,205,HARTLEY,1913,32,231,123,70,11
TEXAS,48,207,HASKELL,13736,477,1526,1177,248,907
TEXAS,48,209,HAYS,17840,1230,2038,1433,518,1142
TEXAS,48,211,HEMPHILL,4123,483,461,242,66,0
TEXAS,48,213,HENDERSON,23405,929,2438,2230,400,4775
TEXAS,48,215,HIDALGO,160446,4011,25090,6853,6244,1444
TEXAS,48,217,HILL,31282,1748,2933,3392,350,4692
TEXAS,48,219,HOCKLEY,20407,426,2642,687,626,939
TEXAS,48,221,HOOD,5287,795,444,703,84,32
TEXAS,48,223,HOPKINS,23490,1225,2270,2556,304,2631
TEXAS,48,225,HOUSTON,22825,614,2461,2283,306,8925
TEXAS,48,227,HOWARD,26722,1686,3148,1481,1254,882
TEXAS,48,229,HUDSPETH,4298,30,708,101,98,26
TEXAS,48,231,HUNT,42731,4141,4068,4473,664,6324
TEXAS,48,233,HUTCHINSON,31580,1170,4178,776,872,568
TEXAS,48,235,IRION,1590,197,172,122,14,14
TEXAS,48,237,JACK,7755,591,703,804,124,78
TEXAS,48,239,JACKSON,12916,586,1594,891,346,1718
TEXAS,48,241,JASPER,20049,674,2400,1623,470,5313
TEXAS,48,243,JEFF DAVIS,2090,109,243,125,30,27
TEXAS,48,245,JEFFERSON,195083,21873,23197,9083,6250,44284
TEXAS,48,247,JIM HOGG,5389,172,746,270,120,16
TEXAS,48,249,JIM WELLS,27991,1037,4264,1071,968,420
TEXAS,48,251,JOHNSON,31390,2201,2943,3520,644,1758
TEXAS,48,253,JONES,22147,1347,2365,1866,366,1329
TEXAS,48,255,KARNES,17139,825,2305,1203,392,668
TEXAS,48,257,KAUFMAN,31170,2014,3079,3469,610,8915
TEXAS,48,259,KENDALL,5423,874,580,635,90,65
TEXAS,48,261,KENEDY,632,0,78,23,22,0
TEXAS,48,263,KENT,2249,113,216,191,32,47
TEXAS,48,265,KERR,14022,1049,1359,1325,286,575
TEXAS,48,267,KIMBLE,4619,420,524,388,92,5
TEXAS,48,269,KING,870,0,99,37,4,62
TEXAS,48,271,KINNEY,2668,196,321,215,84,224
TEXAS,48,273,KLEBERG,21991,1187,3071,912,1006,814
TEXAS,48,275,KNOX,10082,399,1171,788,168,615
TEXAS,48,277,LAMAR,43033,2738,4520,4137,616,8004
TEXAS,48,279,LAMB,20015,424,2410,1034,586,1321
TEXAS,48,281,LAMPASAS,9929,1765,1116,1065,160,199
TEXAS,48,283,LA SALLE,7485,247,1118,493,194,15
TEXAS,48,285,LAVACA,22159,1090,2268,2373,312,2282
TEXAS,48,287,LEE,10144,380,936,1066,146,2698
TEXAS,48,289,LEON,12024,552,1215,1416,160,4737
TEXAS,48,291,LIBERTY,26729,1007,3310,1768,782,6067
TEXAS,48,293,LIMESTONE,25251,1407,2497,2947,226,7525
TEXAS,48,295,LIPSCOMB,3658,402,392,318,88,4
TEXAS,48,297,LIVE OAK,9054,194,1261,576,186,36
TEXAS,48,299,LLANO,5377,589,555,644,66,54
TEXAS,48,301,LOVING,227,0,33,12,4,1
TEXAS,48,303,LUBBOCK,101048,6782,12626,4105,4790,7983
TEXAS,48,305,LYNN,11030,467,1316,676,314,596
TEXAS,48,307,MC CULLOCH,11701,1157,1234,1199,152,374
TEXAS,48,309,MC LENNAN,130194,10313,13562,9947,3538,22393
TEXAS,48,311,MC MULLEN,1187,0,115,91,18,5
TEXAS,48,313,MADISON,7996,365,804,944,112,2623
TEXAS,48,315,MARION,10172,275,1157,980,160,5788
TEXAS,48,317,MARTIN,5541,114,732,283,132,260
TEXAS,48,319,MASON,4945,781,566,549,72,69
TEXAS,48,321,MATAGORDA,21559,1111,2586,1599,638,4808
TEXAS,48,323,MAVERICK,12292,389,1715,592,748,37
TEXAS,48,325,MEDINA,17013,1067,2266,1363,434,221
TEXAS,48,327,MENARD,4175,436,447,431,50,33
TEXAS,48,329,MIDLAND,25785,1903,3458,756,1808,2192
TEXAS,48,331,MILAM,23585,1415,2360,2710,418,5165
TEXAS,48,333,MILLS,5999,497,544,759,46,6
TEXAS,48,335,MITCHELL,14357,807,1810,873,270,904
TEXAS,48,337,MONTAGUE,17070,1190,1541,1856,254,0
TEXAS,48,339,MONTGOMERY,24504,602,2901,1909,490,6151
TEXAS,48,341,MOORE,13349,283,2002,210,320,27
TEXAS,48,343,MORRIS,9433,291,1041,843,252,3132
TEXAS,48,345,MOTLEY,3963,139,428,329,60,258
TEXAS,48,347,NACOGDOCHES,30326,1414,3365,2612,556,8673
TEXAS,48,349,NAVARRO,39916,2620,3881,4219,572,9899
TEXAS,48,351,NEWTON,10832,241,1339,907,190,3824
TEXAS,48,353,NOLAN,19808,1562,2254,1332,430,792
TEXAS,48,355,NUECES,165471,11358,24411,5814,6602,8108
TEXAS,48,357,OCHILTREE,6024,400,798,320,252,6
TEXAS,48,359,OLDHAM,1672,78,191,98,58,2
TEXAS,48,361,ORANGE,40567,1402,5667,1626,1546,4422
TEXAS,48,363,PALO PINTO,17154,1612,1639,2150,496,669
TEXAS,48,365,PANOLA,19250,422,2344,1443,252,6660
TEXAS,48,367,PARKER,21528,1385,2112,2445,428,258
TEXAS,48,369,PARMER,5787,46,703,344,242,17
TEXAS,48,371,PECOS,9939,402,1321,384,344,139
TEXAS,48,373,POLK,16194,516,1792,1371,300,4793
TEXAS,48,375,POTTER,73366,9283,8263,3915,3502,3595
TEXAS,48,377,PRESIDIO,7354,370,1024,457,140,74
TEXAS,48,379,RAINS,4266,55,439,439,32,427
TEXAS,48,381,RANDALL,13774,510,1685,685,684,55
TEXAS,48,383,REAGAN,3127,200,415,80,92,141
TEXAS,48,385,REAL,2479,255,320,213,56,7
TEXAS,48,387,RED RIVER,21851,1049,2379,2240,264,5222
TEXAS,48,389,REEVES,11745,673,1659,476,578,282
TEXAS,48,391,REFUGIO,10113,491,1348,518,294,1123
TEXAS,48,393,ROBERTS,1031,130,110,92,12,0
TEXAS,48,395,ROBERTSON,19908,918,2288,2028,344,8222
TEXAS,48,397,ROCKWALL,6156,341,664,676,132,1693
TEXAS,48,399,RUNNELS,16771,1594,1794,1602,354,520
TEXAS,48,401,RUSK,42348,1614,4621,3124,616,12620
TEXAS,48,403,SABINE,8568,192,866,776,162,2236
